code,lon,lat
520628,109.134326,27.875214
522301,104.902461,25.098113
522323,104.959546,25.789952
522324,105.225484,25.841048
522325,105.65656,25.392124
522326,106.106445,25.184355
522327,105.818511,24.989637
522328,105.449543,25.10399
522601,107.987469,26.573079
522622,107.923548,26.911289
522623,108.13044,27.039822
522624,108.681545,26.958666
522625,108.436581,27.054821
522626,108.822481,27.179902
522627,109.214446,26.915804
522628,109.207438,26.682632
522629,108.447517,26.734048
522630,108.328552,26.672373
522631,109.143567,26.236874
522632,108.527554,25.937725
522633,108.911561,25.759881
522634,108.084529,26.384205
522635,107.595551,26.496808
522636,107.795513,26.204421
522701,107.525404,26.266118
522702,107.526433,26.692526
522722,107.893409,25.417098
522723,107.240554,26.59066
522725,107.477552,27.084126
522726,107.551498,25.828288
522727,107.329567,25.828202
522728,106.758548,25.430838
522729,106.458421,26.028455
522730,106.986586,26.459081
522731,106.663453,26.13821
522732,107.876429,25.989479
530102,102.713423,25.049835
530103,102.758526,25.122372
530111,102.750482,25.021196
530112,102.671557,25.043199
530113,103.194452,26.089054
530114,102.827473,24.891871
530124,102.504473,25.228085
530125,103.147558,24.925287
530126,103.296508,24.777702
530127,103.043564,25.344409
530128,102.477423,25.557672
530129,103.263574,25.563894
530181,102.484409,24.925602
530302,103.81143,25.502102
530303,103.828485,25.606631
530322,103.673432,25.035639
530323,103.991556,24.827995
530324,104.31551,24.89052
530325,104.261474,25.68028
530326,103.303487,26.424215
530381,104.111576,26.225598
530402,102.551565,24.359801
530403,102.760527,24.293439
530423,102.732423,24.117891
530424,102.935492,24.198581
530425,102.169535,24.677404
530426,102.412565,24.174774
530427,101.996428,24.076263
530428,102.004415,23.603001
530502,99.172071,25.126888
530521,99.195469,24.728835
530523,98.69575,24.592547
530524,99.611617,24.833985
530581,98.497595,25.026617
530602,103.71347,27.326144
530621,103.564412,27.193107
530622,102.936519,26.914705
530623,104.241579,28.114384
530624,103.897515,27.754021
530625,103.644569,28.234722
530626,103.964552,28.604278
530627,104.880404,27.447795
530628,104.054443,27.63169
530629,105.055577,27.852537
530702,100.23248,26.883162
530721,100.243527,26.827392
530722,100.757581,26.68995
530723,101.27243,26.635223
530724,100.85859,27.287728
530802,100.983555,22.792498
530821,101.052442,23.05459
530822,101.698584,23.437726
530823,100.838489,24.451864
530824,100.838489,24.451864
530825,101.115569,24.010331
530826,101.868479,22.591684
530827,99.590963,22.335308
530828,99.938588,22.561832
530829,99.596622,22.650656
530902,100.088443,23.901402
530921,99.934989,24.586472
530922,112.709463,40.019623
530923,99.265076,24.024871
530924,98.831871,23.768315
530925,99.834131,23.479837
530926,99.403942,23.543491
530927,99.252722,23.152879
532301,101.552472,25.03886
532322,101.552472,25.03886
532323,101.553481,25.318846
532324,101.280421,25.198587
532325,101.248527,25.509775
532326,101.330567,25.727601
532327,101.672493,26.055566
532328,101.880445,25.710895
532329,102.410532,25.53609
532501,103.166519,23.364942
532502,103.166519,23.364942
532503,103.371546,23.40208
532504,103.421489,24.417982
532523,103.693432,22.98999
532524,102.83344,23.640939
532525,102.502447,23.712004
532527,103.772523,24.538037
532528,102.841433,23.226198
532529,102.427551,23.374489
532530,102.427551,23.374489
532531,102.398494,23.000165
532532,103.945444,22.535466
532601,104.238544,23.391944
532622,104.343551,23.611487
532623,104.678525,23.443271
532624,104.709549,23.131586
532625,104.400415,23.018994
532626,104.173442,24.056994
532627,105.061582,24.052199
532628,105.63749,23.63138
532801,100.806443,22.017004
532822,100.459446,21.963434
532823,101.571528,21.465281
532901,100.236519,25.597605
532922,100.236519,25.597605
532923,100.557447,25.489873
532924,100.578457,25.835249
532925,100.497586,25.349336
532926,100.497586,25.349336
532927,100.31346,25.233439
532928,99.547495,25.470206
532929,99.377416,25.891945
532930,99.96921,26.120093
532931,99.912091,26.542517
532932,100.182492,26.566197
533102,97.862486,24.022817
533103,97.862486,24.022817
533122,98.303134,24.810784
533123,97.938427,24.711534
533124,97.79853,24.189468
533301,98.864586,25.829027
533323,98.875649,26.908055
533324,98.672399,27.747068
533325,99.423285,26.459208
533401,99.707445,27.83576
533422,98.924453,28.470086
533423,99.293466,27.18317
540102,91.1451,29.658331
540103,91.009963,29.651626
540121,91.269501,29.898733
540122,91.107452,30.479222
540123,90.17118,29.437519
540124,90.749959,29.358987
540127,91.737266,29.839753
540202,88.902952,29.255583
540221,89.108283,29.688959
540222,89.614958,28.916435
540223,88.859425,29.004648
540224,88.02935,28.907594
540225,88.893863,29.273927
540226,88.88319,29.271424
540227,88.267177,29.436132
540228,89.267941,29.116209
540229,89.848427,29.236361
540230,89.688245,28.561444
540231,87.772377,28.369911
540232,84.038117,29.775982
540233,88.896978,29.275644
540234,88.662548,29.401862
540235,88.889064,29.275236
540236,88.647947,29.079969
540237,89.322529,29.277094
540302,97.186654,31.144249
540321,98.224424,31.505147
540322,98.277334,30.865967
540323,96.608489,31.22509
540324,97.177402,31.149643
540325,97.575976,30.660119
540326,96.931495,30.061833
540327,97.847367,29.676849
540328,96.848134,30.738561
540329,97.399916,31.06774
540330,94.714371,30.939625
540402,94.367544,29.641645
540421,93.25242,29.891368
540423,95.339495,29.330938
540424,95.7739,29.86506
540425,97.47327,28.667444
540426,89.267941,29.116209
540502,91.778682,29.234229
540521,91.343627,29.251164
540522,91.343627,29.251164
540523,92.021252,29.267104
540524,91.690101,29.030866
540525,92.205435,29.071107
540526,91.439918,28.444258
540527,90.855029,28.391993
540528,92.601582,29.144787
540529,92.469078,28.414441
540531,90.404647,28.973992
540621,93.238732,30.647062
540622,93.685966,31.486357
540623,92.308654,32.113707
540624,91.688891,32.271268
540625,88.716481,30.936393
540626,93.792173,31.892424
540627,90.016708,31.398728
540628,94.059882,31.924549
540629,87.243292,31.790953
540630,87.243292,31.790953
542521,81.183095,30.300163
542522,79.809323,31.485343
542523,80.102877,32.497157
542524,79.739109,33.387186
542525,81.151664,32.393356
542526,84.069113,32.308357
542527,84.069113,32.308357
610102,111.67162,40.863877
610103,108.940498,34.236474
610104,108.950426,34.271017
610111,109.071415,34.279128
610112,108.953401,34.299148
610113,108.95144,34.220635
610114,109.232463,34.668363
610115,109.220436,34.372747
610116,114.545612,38.043256
610117,109.094387,34.541093
610122,109.329388,34.157621
610124,108.228422,34.169385
610202,109.081417,35.075322
610203,109.106434,35.120859
610204,108.986438,34.91596
610222,109.123537,35.404582
610302,107.156419,34.377481
610303,107.153424,34.382351
610304,107.393438,34.360756
610323,107.627447,34.449777
610324,107.906453,34.381463
610326,107.756398,34.280376
610327,106.30943,31.277597
610328,107.139466,34.648545
610329,107.799514,34.683749
610330,109.413495,29.499444
610331,107.325529,34.064248
610402,108.712432,34.335145
610403,108.091515,34.278013
610404,108.743451,34.36811
610422,108.947447,34.623079
610423,108.849379,34.533317
610424,108.245378,34.534018
610425,108.431615,34.487391
610426,108.148469,34.698036
610428,107.805561,35.211657
610429,108.340467,35.117964
610430,108.587442,34.804777
610431,108.206551,34.266138
610481,108.496394,34.305477
610502,109.498596,34.504
610503,109.778477,34.518731
610522,110.252508,34.550327
610523,109.948453,34.801833
610524,110.155396,35.243872
610525,109.938434,35.196573
610526,109.592497,34.961274
610527,109.597521,35.183288
610528,109.186437,34.75726
610581,110.449553,35.482087
610582,110.098601,34.5718
610602,109.499594,36.59689
610603,109.335419,36.870098
610621,110.018472,36.585329
610622,110.20054,36.884137
610625,108.775577,36.828021
610626,108.18259,36.932576
610627,109.357524,36.282689
610628,104.422433,28.636107
610629,109.438404,35.7683
610630,110.175413,36.056397
610631,109.846549,35.590234
610632,109.269606,35.585076
610702,107.038402,33.074191
610722,107.340613,33.162399
610723,112.595485,30.715315
610724,107.773393,32.989397
610725,106.679426,33.159805
610726,106.264589,32.83538
610727,106.163544,33.333194
610728,107.901446,32.542833
610729,106.927414,33.623825
610730,107.997424,33.530693
610802,109.727559,38.28242
610803,109.300491,37.968573
610822,111.073628,39.033796
610824,108.8006,37.605063
610825,107.60757,37.60046
610826,110.269426,37.508907
610827,110.190451,37.761398
610828,110.497477,38.025612
610829,110.746455,37.45827
610830,110.127559,37.094853
610831,110.042398,37.617026
610902,109.033596,32.701196
610921,108.515507,32.899121
610922,108.254427,33.044602
610923,108.320564,33.316555
610924,108.541594,32.525786
610925,108.908615,32.312881
610926,109.368547,32.394804
610927,109.533497,31.889643
610929,110.119587,32.814846
611002,109.947472,33.868855
611021,110.154427,34.097071
611022,110.33356,33.701537
611023,110.888408,33.537533
611024,109.888549,33.537968
611025,109.159575,33.429045
611026,109.120502,33.692026
620102,91.1451,29.658331
620103,103.792414,36.072129
620104,103.63458,36.094109
620105,103.725535,36.109754
620111,102.865428,36.351863
620121,103.266624,36.742095
620122,103.953464,36.338142
620123,104.119566,35.848851
620201,98.296204,39.77796
620302,102.200586,38.525772
620321,101.979464,38.252941
620402,104.155413,36.541464
620403,104.831614,36.733499
620421,104.682515,36.577096
620422,105.059607,35.698508
620423,104.069444,37.187406
620502,105.730415,34.587316
620503,105.895597,34.576337
620521,106.143595,34.753883
620522,105.681575,34.864876
620523,105.342475,34.7383
620524,104.897428,34.727669
620525,106.21139,34.994905
620602,102.648575,37.934122
620621,103.1004,38.630625
620622,102.90363,37.475802
620623,103.148621,36.977596
620702,100.484558,38.934781
620721,99.621905,38.8431
620722,100.819429,38.436842
620723,100.170555,39.158514
620724,99.82576,39.383646
620725,101.095616,38.790453
620802,106.681415,35.548815
620821,107.374518,35.338669
620822,107.627461,35.071582
620823,107.041415,35.308616
620825,106.042586,35.208192
620826,105.738416,35.528257
620902,98.514322,39.751246
620921,98.908368,39.990029
620922,95.788736,40.526106
620923,94.883692,39.51833
620924,94.34676,39.640045
620981,97.051712,40.29762
620982,94.668527,40.147867
621002,107.657391,35.736864
621021,107.888406,36.021726
621022,121.238513,28.141863
621023,107.99639,36.467575
621024,108.026447,35.825262
621025,108.366375,35.498219
621026,115.836518,38.428906
621027,107.207576,35.683231
621102,104.6165,35.5856
621121,105.248404,35.217217
621122,104.641381,35.010197
621123,104.221584,35.142392
621124,103.865601,35.400587
621125,114.626427,36.340766
621126,104.043396,34.444408
621202,104.932593,33.398072
621221,120.097488,27.793217
621222,105.242402,28.309905
621223,104.399386,34.053486
621224,114.844384,34.070038
621225,105.30761,34.016787
621226,105.183591,34.194685
621227,106.094418,33.775194
621228,106.311419,33.915123
622901,103.249549,35.609899
622921,103.002514,35.497398
622922,103.715476,35.37611
622923,103.292507,35.96333
622924,103.58241,35.494101
622925,103.357524,35.43059
622926,103.395613,35.66933
622927,102.882518,35.723499
623001,102.917572,35.005935
623021,103.360533,34.698639
623022,103.513616,34.594916
623023,104.37749,33.790815
623024,103.22844,34.06202
623025,102.0786,34.003358
623026,102.494424,34.597087
623027,102.528577,35.208324
630102,101.809569,36.605708
630103,109.417482,24.321314
630104,101.772414,36.634497
630105,101.772405,36.656294
630121,101.692564,36.932666
630123,101.262449,36.688588
630202,102.408566,36.48782
630203,102.114428,36.506554
630222,102.83639,36.325561
630223,101.964569,36.850022
630224,102.270448,36.100988
630225,102.495385,35.856667
632221,101.628438,37.382181
632222,100.259622,38.182925
632223,101.000586,36.902376
632224,100.153606,37.32732
632322,102.037507,35.944284
632323,101.473595,35.042014
632324,101.622473,34.740396
632521,100.626623,36.288703
632522,100.585424,35.259858
632523,101.439533,36.046158
632524,99.99438,35.59463
632525,100.753593,35.592415
632621,100.245564,34.483569
632622,100.743605,32.938504
632623,99.907511,33.975004
632624,99.65801,33.754937
632625,101.488532,33.434773
632626,98.215884,34.920749
632701,97.015376,32.999556
632722,95.306965,32.899241
632723,97.115,33.374226
632724,95.619794,33.857953
632725,96.486918,32.209194
632726,95.80375,34.132299
632801,94.93331,36.412371
632802,97.36747,37.375346
632821,98.486736,36.935748
632822,98.102705,36.307611
632823,99.029243,37.306903
640104,106.295494,38.479579
640105,106.156581,38.496817
640106,106.249561,38.478695
640121,106.259605,38.283001
640122,106.356518,38.560407
640181,106.34644,38.108659
640202,106.37461,39.024848
640205,106.78843,39.245388
640221,106.536518,38.919607
640302,106.219407,37.990746
640303,106.068421,37.431882
640323,107.41338,37.789296
640324,105.920599,36.98627
640381,106.08537,38.027412
640402,106.294515,36.009368
640422,105.735386,35.970076
640423,106.118498,35.631762
640424,106.337393,35.504362
640425,106.644544,35.855405
640502,105.203571,37.505701
640521,105.691537,37.497421
640522,105.650555,36.570781
650102,87.638408,43.800271
650103,87.60467,43.807262
650104,87.575908,43.861394
650105,87.575908,43.861394
650106,87.434507,43.882653
650107,88.317398,43.369943
650109,87.662134,43.979247
650121,87.416029,43.477086
650202,84.893613,44.334407
650203,84.866222,45.596624
650204,85.13951,45.693952
650205,85.700305,46.095295
650402,89.192459,42.948549
650421,90.220094,42.874759
650422,88.660164,42.798546
650502,93.519883,42.825878
650521,93.022931,43.605689
650522,94.703826,43.260677
652301,87.273865,44.020127
652302,87.273865,44.020127
652323,86.905144,44.197655
652324,86.220643,44.310063
652325,89.601081,44.026898
652327,89.187123,44.005718
652328,90.292515,43.840308
652701,82.057972,44.86001
652702,82.057972,44.86001
652722,82.900655,44.606646
652723,81.031146,44.974857
652801,86.181494,41.732373
652822,86.181494,41.732373
652823,86.266037,41.350123
652824,88.175324,39.028991
652825,85.53599,38.151388
652826,86.581222,42.064851
652827,86.390398,42.329365
652828,86.883689,42.288065
652829,86.638469,41.98643
652901,80.269927,41.17386
652922,80.245564,41.282567
652924,82.788824,41.227749
652925,82.615823,41.554
652926,81.858516,41.800707
652927,79.230869,41.220871
652928,80.381849,40.649359
652929,79.053214,40.514055
653001,76.174906,39.722079
653022,75.953725,39.153889
653023,75.953725,39.153889
653024,75.265334,39.725124
653101,76.000313,39.47365
653121,75.869169,39.381292
653122,76.056614,39.406709
653123,76.182075,38.935671
653124,77.266559,38.190725
653125,77.252437,38.420157
653126,77.420098,37.889167
653127,77.658824,38.911194
653128,76.784148,39.239387
653129,76.730386,39.493852
653130,78.555701,39.790788
653131,75.230805,37.779046
653201,79.920212,37.118336
653221,79.866216,37.090362
653222,79.735479,37.282993
653223,78.289871,37.627249
653224,80.195388,37.079611
653225,80.813201,37.004122
653226,81.683783,36.862954
653227,82.702713,37.070257
654002,81.284242,43.915299
654003,84.909449,44.432057
654004,80.885281,44.06225
654021,81.533906,43.982909
654022,81.157925,43.84669
654023,80.885281,44.06225
654024,80.885281,44.06225
654025,83.267022,43.435927
654026,81.137378,43.163497
654027,81.842587,43.224248
654028,82.518007,43.804595
654201,82.985532,46.754347
654202,84.720088,44.424048
654221,83.633374,46.531885
654224,83.612909,45.942743
654225,82.989439,46.207454
654226,85.735009,46.798685
654301,88.139227,47.832753
654321,86.88136,47.707952
654322,89.531953,46.999951
654323,87.493157,47.118141
654324,86.424818,48.066149
654325,90.389444,46.680194
654326,85.880818,47.449018
659001,86.086886,44.311976
659002,81.287354,40.553264
659003,79.075616,39.871209
659004,87.549937,44.172445
659006,86.181494,41.732373
